"complemento.valorTotal";"emit.cnpj";"emit.xFant";"emit.enderEmit.fone";"emit.enderEmit.xBairro";"emit.enderEmit.xLgr";"emit.enderEmit.xMun";"emit.enderEmit.xPais";"emit.enderEmit.uf";"ide.dhEmi";"ide.natOp";"infAdic.infCpl";"total.icmsTot.vDesc";"total.icmsTot.vFrete";"total.icmsTot.vOutro";"total.icmsTot.vProd";"total.icmsTot.vSeg";"total.icmsTot.vTotTrib";"total.icmsTot.vbc";"total.icmsTot.vbcst";"total.icmsTot.vcofins";"total.icmsTot.vicms";"total.icmsTot.vicmsDeson";"total.icmsTot.vii";"total.icmsTot.vipi";"total.icmsTot.vnf";"total.icmsTot.vpis";"total.icmsTot.vst";"id";"nItem";"prod.indTot";"prod.qCom";"prod.uCom";"prod.vProd";"prod.vUnCom";"prod.xProd"
82,67;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:10:25;"VENDA";"Mesa 92";0;0;0;82,68;0;11,91;0;0;0;0;0;0;0;82,68;0;0;"1461";"3";"1";0,916;"KG";62,83;68,6;"BUFFET"
38,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:10:39;"VENDA";"Mesa 93";0;0;0;38,42;0;3,25;0;0;0;0;0;0;0;38,42;0;0;"1462";"1";"1";1;"UN";3,85;3,85;"AGUA"
38,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:10:39;"VENDA";"Mesa 93";0;0;0;38,42;0;3,25;0;0;0;0;0;0;0;38,42;0;0;"1462";"2";"1";0,504;"KG";34,57;68,6;"BUFFET"
60,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:14:56;"VENDA";"Mesa 35";0;0;0;60,92;0;4,66;0;0;0;0;0;0;0;60,92;0;0;"1463";"1";"1";0,816;"KG";55,97;68,6;"BUFFET"
60,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:14:56;"VENDA";"Mesa 35";0;0;0;60,92;0;4,66;0;0;0;0;0;0;0;60,92;0;0;"1463";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
37,18;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:15:56;"VENDA";"Mesa 33";0;0;0;37,19;0;3,66;0;0;0;0;0;0;0;37,19;0;0;"1464";"1";"1";0,47;"KG";32,24;68,6;"BUFFET"
37,18;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:15:56;"VENDA";"Mesa 33";0;0;0;37,19;0;3,66;0;0;0;0;0;0;0;37,19;0;0;"1464";"2";"1";1;"UN";4,95;4,95;"CERVEJA"
68,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:20:14;"VENDA";"Mesa 46";0;0;0;68,74;0;4,53;0;0;0;0;0;0;0;68,74;0;0;"1465";"1";"1";1;"UN";3,85;3,85;"AGUA"
68,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:20:14;"VENDA";"Mesa 46";0;0;0;68,74;0;4,53;0;0;0;0;0;0;0;68,74;0;0;"1465";"2";"1";0,946;"KG";64,89;68,6;"BUFFET"
101,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:27:00;"VENDA";"Mesa 30";0;0;0;101,94;0;9,76;0;0;0;0;0;0;0;101,94;0;0;"1466";"1";"1";1,298;"KG";89,04;68,6;"BUFFET"
101,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:27:00;"VENDA";"Mesa 30";0;0;0;101,94;0;9,76;0;0;0;0;0;0;0;101,94;0;0;"1466";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
101,92;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:27:00;"VENDA";"Mesa 30";0;0;0;101,94;0;9,76;0;0;0;0;0;0;0;101,94;0;0;"1466";"3";"1";1;"UN";7,95;7,95;"CERVEJA LATA"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"1";"1";2,422;"KG";166,14;68,6;"BUFFET"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"3";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"4";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"5";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
190,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:29:02;"VENDA";"Mesa 36";0;0;0;190,94;0;16,43;0;0;0;0;0;0;0;190,94;0;0;"1467";"6";"1";1;"UN";5;5;"SUCO"
96,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:36:29;"VENDA";"Mesa 11";0;0;0;96,87;0;13,48;0;0;0;0;0;0;0;69,91;0;0;"1468";"1";"1";1;"UN";16;16;"SAKE"
96,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:36:29;"VENDA";"Mesa 11";0;0;0;96,87;0;13,48;0;0;0;0;0;0;0;69,91;0;0;"1468";"2";"1";1,18;"KG";80,86;68,6;"BUFFET"
60,29;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:36:49;"VENDA";"Mesa 13";0;0;0;60,29;0;2,54;0;0;0;0;0;0;0;40,19;0;0;"1469";"1";"1";0,88;"KG";60,29;68,6;"BUFFET"
50,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:37:35;"VENDA";"Mesa 14";0;0;0;50,07;0;2,1;0;0;0;0;0;0;0;50,07;0;0;"1470";"1";"1";0,73;"KG";50,07;68,6;"BUFFET"
149,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:26;"VENDA";"Mesa 22";0;0;0;149,44;0;13,76;0;0;0;0;0;0;0;149,44;0;0;"1471";"1";"1";2;"UN";7,7;3,85;"AGUA"
149,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:26;"VENDA";"Mesa 22";0;0;0;149,44;0;13,76;0;0;0;0;0;0;0;149,44;0;0;"1471";"2";"1";1,922;"KG";131,84;68,6;"BUFFET"
149,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:26;"VENDA";"Mesa 22";0;0;0;149,44;0;13,76;0;0;0;0;0;0;0;149,44;0;0;"1471";"3";"1";2;"UN";9,9;4,95;"REFRIGERANTE"
85,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:48;"VENDA";"Mesa 4";0;0;0;85,53;0;17,09;0;0;0;0;0;0;0;85,53;0;0;"1472";"1";"1";1;"UN";21,9;21,9;"SAKE"
85,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:48;"VENDA";"Mesa 4";0;0;0;85,53;0;17,09;0;0;0;0;0;0;0;85,53;0;0;"1472";"2";"1";1;"UN";3,85;3,85;"AGUA"
85,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:48;"VENDA";"Mesa 4";0;0;0;85,53;0;17,09;0;0;0;0;0;0;0;85,53;0;0;"1472";"3";"1";1;"UN";6;6;"CERVEJA"
85,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:41:48;"VENDA";"Mesa 4";0;0;0;85,53;0;17,09;0;0;0;0;0;0;0;85,53;0;0;"1472";"4";"1";0,784;"KG";53,78;68,6;"BUFFET"
69,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:42:43;"VENDA";"Mesa 28";0;0;0;69,59;0;6,73;0;0;0;0;0;0;0;69,59;0;0;"1473";"1";"1";4;"UN";4;1;"CHA"
69,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:42:43;"VENDA";"Mesa 28";0;0;0;69,59;0;6,73;0;0;0;0;0;0;0;69,59;0;0;"1473";"2";"1";0,884;"KG";60,64;68,6;"BUFFET"
69,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:42:43;"VENDA";"Mesa 28";0;0;0;69,59;0;6,73;0;0;0;0;0;0;0;69,59;0;0;"1473";"3";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
41,3;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:43:28;"VENDA";"Mesa 27";0;0;0;41,3;0;3,84;0;0;0;0;0;0;0;41,3;0;0;"1474";"1";"1";0,53;"KG";36,35;68,6;"BUFFET"
41,3;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:43:28;"VENDA";"Mesa 27";0;0;0;41,3;0;3,84;0;0;0;0;0;0;0;41,3;0;0;"1474";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
86,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:48:58;"VENDA";"Mesa 51";0;0;0;86,58;0;5,27;0;0;0;0;0;0;0;86,58;0;0;"1475";"1";"1";1;"UN";3,85;3,85;"AGUA"
86,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:48:58;"VENDA";"Mesa 51";0;0;0;86,58;0;5,27;0;0;0;0;0;0;0;86,58;0;0;"1475";"2";"1";1,206;"KG";82,73;68,6;"BUFFET"
81,09;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:49:20;"VENDA";"Mesa 59";0;0;0;81,1;0;7,15;0;0;0;0;0;0;0;81,1;0;0;"1476";"1";"1";1;"UN";3,85;3,85;"AGUA"
81,09;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:49:20;"VENDA";"Mesa 59";0;0;0;81,1;0;7,15;0;0;0;0;0;0;0;81,1;0;0;"1476";"2";"1";1,054;"KG";72,3;68,6;"BUFFET"
81,09;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 21:49:20;"VENDA";"Mesa 59";0;0;0;81,1;0;7,15;0;0;0;0;0;0;0;81,1;0;0;"1476";"3";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
91,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:01:27;"VENDA";"Mesa 97";0;0;0;91,74;0;22,33;0;0;0;0;0;0;0;91,74;0;0;"1477";"1";"1";1;"UN";3,85;3,85;"AGUA"
91,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:01:27;"VENDA";"Mesa 97";0;0;0;91,74;0;22,33;0;0;0;0;0;0;0;91,74;0;0;"1477";"2";"1";1;"UN";15;15;"SAKE"
91,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:01:27;"VENDA";"Mesa 97";0;0;0;91,74;0;22,33;0;0;0;0;0;0;0;91,74;0;0;"1477";"3";"1";1;"UN";15;15;"CAIPIROSKA"
91,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:01:27;"VENDA";"Mesa 97";0;0;0;91,74;0;22,33;0;0;0;0;0;0;0;91,74;0;0;"1477";"4";"1";0,704;"KG";48,29;68,6;"BUFFET"
91,73;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:01:27;"VENDA";"Mesa 97";0;0;0;91,74;0;22,33;0;0;0;0;0;0;0;91,74;0;0;"1477";"5";"1";3;"UN";9,6;3,2;"DOCINHOS"
44,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:05:14;"VENDA";"Mesa 6";0;0;0;44,63;0;3,23;0;0;0;0;0;0;0;44,63;0;0;"1478";"1";"1";0,604;"KG";41,43;68,6;"BUFFET"
44,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:05:14;"VENDA";"Mesa 6";0;0;0;44,63;0;3,23;0;0;0;0;0;0;0;44,63;0;0;"1478";"2";"1";1;"UN";3,2;3,2;"DOCINHOS"
47,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:08:31;"VENDA";"Mesa 95";0;0;0;47,87;0;15,19;0;0;0;0;0;0;0;47,87;0;0;"1479";"1";"1";1;"UN";16;16;"SAKE"
47,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:08:31;"VENDA";"Mesa 95";0;0;0;47,87;0;15,19;0;0;0;0;0;0;0;47,87;0;0;"1479";"2";"1";1;"UN";15;15;"CAIPIROSKA"
47,87;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:08:31;"VENDA";"Mesa 95";0;0;0;47,87;0;15,19;0;0;0;0;0;0;0;47,87;0;0;"1479";"3";"1";0,246;"KG";16,87;68,6;"BUFFET"
65,16;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:09:33;"VENDA";"Mesa 63";0;0;0;65,17;0;2,74;0;0;0;0;0;0;0;65,17;0;0;"1480";"1";"1";0,95;"KG";65,17;68,6;"BUFFET"
40,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:10:08;"VENDA";"Mesa 26";0;0;0;40,39;0;3,83;0;0;0;0;0;0;0;40,39;0;0;"1481";"1";"1";1;"UN";5;5;"CERVEJA"
40,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:10:08;"VENDA";"Mesa 26";0;0;0;40,39;0;3,83;0;0;0;0;0;0;0;40,39;0;0;"1481";"2";"1";0,516;"KG";35,39;68,6;"BUFFET"
106,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:11:17;"VENDA";"Mesa 94";0;0;0;106,58;0;20,8;0;0;0;0;0;0;0;106,58;0;0;"1482";"1";"1";1;"UN";16;16;"SAKE"
106,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:11:17;"VENDA";"Mesa 94";0;0;0;106,58;0;20,8;0;0;0;0;0;0;0;106,58;0;0;"1482";"2";"1";0,994;"KG";68,18;68,6;"BUFFET"
106,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:11:17;"VENDA";"Mesa 94";0;0;0;106,58;0;20,8;0;0;0;0;0;0;0;106,58;0;0;"1482";"3";"1";1;"UN";6,5;6,5;"CERVEJA LATA"
106,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:11:17;"VENDA";"Mesa 94";0;0;0;106,58;0;20,8;0;0;0;0;0;0;0;106,58;0;0;"1482";"4";"1";2;"UN";15,9;7,95;"CERVEJA LATA"
30,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:05;"VENDA";"Mesa 98";0;0;0;30,86;0;6,4;0;0;0;0;0;0;0;30,86;0;0;"1483";"1";"1";1;"UN";5,5;5,5;"SUCO"
30,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:05;"VENDA";"Mesa 98";0;0;0;30,86;0;6,4;0;0;0;0;0;0;0;30,86;0;0;"1483";"2";"1";1;"UN";12;12;"CAIPIRINHA"
30,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:05;"VENDA";"Mesa 98";0;0;0;30,86;0;6,4;0;0;0;0;0;0;0;30,86;0;0;"1483";"3";"1";0,122;"KG";8,36;68,6;"BUFFET"
30,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:05;"VENDA";"Mesa 98";0;0;0;30,86;0;6,4;0;0;0;0;0;0;0;30,86;0;0;"1483";"4";"1";1;"UN";5;5;"SUCO"
72,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:32;"VENDA";"Mesa 61";0;0;0;72,52;0;3,05;0;0;0;0;0;0;0;72,52;0;0;"1484";"1";"1";2;"UN";9;4,5;"LIMONADA"
72,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:12:32;"VENDA";"Mesa 61";0;0;0;72,52;0;3,05;0;0;0;0;0;0;0;72,52;0;0;"1484";"2";"1";0,926;"KG";63,52;68,6;"BUFFET"
113,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:14:45;"VENDA";"Mesa 57";0;0;0;113,61;0;13,06;0;0;0;0;0;0;0;113,61;0;0;"1485";"1";"1";1;"UN";7;7;"CERVEJA"
113,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:14:45;"VENDA";"Mesa 57";0;0;0;113,61;0;13,06;0;0;0;0;0;0;0;113,61;0;0;"1485";"2";"1";1;"UN";12,5;12,5;"WHISKY"
113,59;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:14:45;"VENDA";"Mesa 57";0;0;0;113,61;0;13,06;0;0;0;0;0;0;0;113,61;0;0;"1485";"3";"1";1,372;"KG";94,11;68,6;"BUFFET"
145,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:15:58;"VENDA";"Mesa 47";0;0;0;145,56;0;26,35;0;0;0;0;0;0;0;145,56;0;0;"1486";"1";"1";1;"UN";6,9;6,9;"CERVEJA LATA"
145,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:15:58;"VENDA";"Mesa 47";0;0;0;145,56;0;26,35;0;0;0;0;0;0;0;145,56;0;0;"1486";"2";"1";1;"UN";9,8;9,8;"CERVEJA LATA"
145,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:15:58;"VENDA";"Mesa 47";0;0;0;145,56;0;26,35;0;0;0;0;0;0;0;145,56;0;0;"1486";"3";"1";1;"UN";15;15;"SAKE"
145,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:15:58;"VENDA";"Mesa 47";0;0;0;145,56;0;26,35;0;0;0;0;0;0;0;145,56;0;0;"1486";"4";"1";1,428;"KG";97,96;68,6;"BUFFET"
145,55;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:15:58;"VENDA";"Mesa 47";0;0;0;145,56;0;26,35;0;0;0;0;0;0;0;145,56;0;0;"1486";"5";"1";2;"UN";15,9;7,95;"CERVEJA LATA"
51,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:17:36;"VENDA";"Mesa 23";0;0;0;51,04;0;8,1;0;0;0;0;0;0;0;51,04;0;0;"1487";"1";"1";2;"UN";14;7;"SUSHI ESPECIAL"
51,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:17:36;"VENDA";"Mesa 23";0;0;0;51,04;0;8,1;0;0;0;0;0;0;0;51,04;0;0;"1487";"2";"1";0,54;"KG";37,04;68,6;"BUFFET"
40,06;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:18:41;"VENDA";"Mesa 24";0;0;0;40,06;0;7,63;0;0;0;0;0;0;0;40,06;0;0;"1488";"1";"1";2;"UN";14;7;"SUSHI ESPECIAL"
40,06;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:18:41;"VENDA";"Mesa 24";0;0;0;40,06;0;7,63;0;0;0;0;0;0;0;40,06;0;0;"1488";"2";"1";0,38;"KG";26,06;68,6;"BUFFET"
43,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:19:18;"VENDA";"Mesa 42";0;0;0;43,91;0;1,84;0;0;0;0;0;0;0;43,91;0;0;"1489";"1";"1";1;"UN";5,5;5,5;"SUCO"
43,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:19:18;"VENDA";"Mesa 42";0;0;0;43,91;0;1,84;0;0;0;0;0;0;0;43,91;0;0;"1489";"2";"1";0,56;"KG";38,41;68,6;"BUFFET"
16,6;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:19:47;"VENDA";"Mesa 44";0;0;0;16,6;0;0,7;0;0;0;0;0;0;0;16,6;0;0;"1490";"1";"1";0,242;"KG";16,6;68,6;"BUFFET"
25,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:21:53;"VENDA";"Mesa 43";0;0;0;25,65;0;1,08;0;0;0;0;0;0;0;25,65;0;0;"1491";"1";"1";0,374;"KG";25,65;68,6;"BUFFET"
40,48;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:12;"VENDA";"Mesa 40";0;0;0;40,48;0;3,8;0;0;0;0;0;0;0;40,48;0;0;"1492";"1";"1";0,518;"KG";35,53;68,6;"BUFFET"
40,48;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:12;"VENDA";"Mesa 40";0;0;0;40,48;0;3,8;0;0;0;0;0;0;0;40,48;0;0;"1492";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
28,93;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:19;"VENDA";"Mesa 25";0;0;0;28,93;0;5,47;0;0;0;0;0;0;0;28,93;0;0;"1493";"1";"1";2;"UN";10;5;"CERVEJA"
28,93;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:19;"VENDA";"Mesa 25";0;0;0;28,93;0;5,47;0;0;0;0;0;0;0;28,93;0;0;"1493";"2";"1";0,276;"KG";18,93;68,6;"BUFFET"
47,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:28;"VENDA";"Mesa 41";0;0;0;47,48;0;4,1;0;0;0;0;0;0;0;47,48;0;0;"1494";"1";"1";0,62;"KG";42,53;68,6;"BUFFET"
47,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-21 22:22:28;"VENDA";"Mesa 41";0;0;0;47,48;0;4,1;0;0;0;0;0;0;0;47,48;0;0;"1494";"2";"1";1;"UN";4,95;4,95;"REFRIGERANTE"
